#{"t_start": 1704738439.2938526, "env_id": "None"}
r,l,t
0.0,164,139.877481
0.0,164,139.877481
3.0,164,139.877481
0.0,164,140.281218
1.0,164,140.281218
2.0,164,140.281218
0.0,164,140.302274
0.0,164,140.302274
2.0,164,140.302274
0.0,164,140.544199
0.0,164,140.544199
0.0,164,140.544199
2.0,164,141.303098
0.0,164,141.303098
1.0,164,141.303098
2.0,184,141.936445
0.0,184,141.936445
2.0,184,141.936445
3.0,204,142.535229
0.0,204,142.535229
2.0,204,142.535229
1.0,164,142.593795
0.0,164,142.593795
1.0,164,142.593795
0.0,164,142.593795
0.0,164,142.593795
0.0,164,142.593795
2.0,164,143.235497
0.0,164,143.235497
0.0,164,143.235497
0.0,184,143.300059
1.0,184,143.300059
1.0,184,143.300059
0.0,204,143.677578
0.0,204,143.677578
4.0,204,143.677578
1.0,164,144.028096
0.0,164,144.028096
1.0,164,144.028096
0.0,164,144.660742
0.0,164,144.660742
0.0,164,144.660742
2.0,164,145.324711
1.0,164,145.324711
1.0,164,145.324711
1.0,164,145.324711
2.0,164,145.324711
1.0,164,145.324711
0.0,204,145.933502
0.0,204,145.933502
4.0,204,145.933502
0.0,164,145.997729
0.0,164,145.997729
2.0,164,145.997729
0.0,164,146.057881
0.0,164,146.057881
1.0,164,146.057881
0.0,164,146.403823
0.0,164,146.403823
0.0,164,146.403823
1.0,184,147.092316
0.0,184,147.093315
3.0,184,147.093315
1.0,164,147.378092
0.0,164,147.378092
1.0,164,147.378092
2.0,164,148.048503
2.0,164,148.048503
0.0,164,148.048503
0.0,164,148.048503
0.0,164,148.048503
0.0,164,148.048503
0.0,164,148.666688
0.0,164,148.666688
1.0,164,148.666688
0.0,164,148.729004
0.0,164,148.729004
1.0,164,148.729004
1.0,164,148.792361
0.0,164,148.792361
0.0,164,148.792361
0.0,164,149.149928
1.0,164,149.149928
1.0,164,149.149928
1.0,164,150.14326
1.0,164,150.14326
2.0,164,150.14326
0.0,164,150.817656
0.0,164,150.817656
1.0,164,150.817656
1.0,164,150.817656
0.0,164,150.817656
1.0,164,150.817656
1.0,164,151.407021
2.0,164,151.407021
1.0,164,151.407021
2.0,184,151.798743
0.0,184,151.798743
0.0,184,151.798743
1.0,184,151.857102
1.0,184,151.857102
2.0,184,151.857102
0.0,164,151.872725
1.0,164,151.872725
0.0,164,151.872725
3.0,304,152.160439
1.0,304,152.160439
3.0,304,152.160439
1.0,164,152.870511
0.0,164,152.870511
1.0,164,152.870511
0.0,164,153.575639
0.0,164,153.575639
0.0,164,153.575639
0.0,164,153.575639
0.0,164,153.575639
2.0,164,153.575639
0.0,164,154.200862
1.0,164,154.200862
1.0,164,154.200862
0.0,164,161.461622
0.0,164,161.461622
1.0,164,161.461622
0.0,164,161.539989
0.0,164,161.539989
1.0,164,161.539989
2.0,164,161.560404
1.0,164,161.560404
