#{"t_start": 1704738044.653747, "env_id": "None"}
r,l,t
0.0,149,50.602553
0.0,149,50.602553
0.0,164,51.295156
1.0,164,51.295156
1.0,164,51.295156
0.0,204,51.328833
0.0,204,51.328833
3.0,204,51.328833
0.0,164,52.100574
0.0,164,52.100574
0.0,164,52.100574
0.0,164,52.826641
0.0,164,52.826641
0.0,164,52.826641
0.0,164,52.998668
0.0,164,52.998668
0.0,164,52.998668
0.0,204,53.061761
2.0,204,53.061761
0.0,204,53.061761
1.0,204,53.114362
1.0,204,53.114362
1.0,204,53.114362
1.0,204,53.210078
0.0,204,53.210078
1.0,204,53.210078
0.0,164,53.763094
0.0,164,53.763094
0.0,164,53.763094
0.0,184,54.008948
1.0,184,54.008948
1.0,184,54.008948
0.0,79,54.190023
0.0,79,54.190023
0.0,79,54.190023
1.0,164,54.471184
1.0,164,54.471184
0.0,164,54.471184
0.0,164,55.159112
0.0,164,55.159112
0.0,164,55.159112
0.0,164,55.353325
1.0,164,55.353325
0.0,164,55.353325
0.0,164,55.476389
1.0,164,55.476389
0.0,164,55.476389
0.0,164,55.545124
0.0,164,55.545124
0.0,164,55.545124
2.0,164,56.119099
2.0,164,56.119099
0.0,164,56.119099
0.0,164,56.351232
1.0,164,56.351232
1.0,164,56.351232
0.0,164,56.538711
1.0,164,56.538711
0.0,164,56.538711
1.0,164,56.868692
0.0,164,56.869693
1.0,164,56.869693
1.0,164,57.565117
0.0,164,57.565117
0.0,164,57.565117
0.0,164,57.771731
0.0,164,57.771731
0.0,164,57.771731
0.0,164,57.875268
0.0,164,57.875268
0.0,164,57.875268
0.0,164,57.961596
0.0,164,57.961596
0.0,164,57.961596
0.0,164,58.475561
0.0,164,58.475561
1.0,164,58.475561
0.0,164,58.701198
0.0,164,58.701198
0.0,164,58.701198
1.0,164,58.907696
0.0,164,58.907696
1.0,164,58.907696
0.0,184,59.574401
2.0,184,59.574401
2.0,184,59.574401
0.0,164,60.090304
1.0,164,60.090304
0.0,164,60.090304
1.0,184,60.224351
2.0,184,60.224351
0.0,184,60.224351
0.0,164,60.247056
0.0,164,60.247056
1.0,164,60.247056
0.0,184,60.6386
2.0,184,60.6386
0.0,184,60.6386
0.0,164,60.874927
0.0,164,60.874927
0.0,164,60.874927
1.0,164,61.123655
0.0,164,61.123655
0.0,164,61.123655
0.0,164,61.303459
0.0,164,61.303459
0.0,164,61.303459
0.0,184,62.111538
1.0,184,62.111538
0.0,184,62.111538
1.0,164,62.443411
0.0,164,62.443411
0.0,164,62.443411
0.0,164,62.465512
1.0,164,62.465512
0.0,164,62.465512
1.0,184,62.617306
1.0,184,62.617306
0.0,184,62.617306
0.0,184,63.126986
2.0,184,63.126986
0.0,184,63.126986
1.0,164,63.361359
0.0,164,63.361359
0.0,164,63.361359
0.0,184,63.384014
1.0,184,63.384014
3.0,184,63.384014
0.0,164,63.540045
0.0,164,63.540045
1.0,164,63.540045
2.0,184,64.766931
1.0,184,64.766931
0.0,184,64.766931
0.0,164,64.860678
0.0,164,64.860678
1.0,164,64.860678
0.0,184,65.209547
1.0,184,65.209547
1.0,184,65.209547
0.0,184,65.403162
1.0,184,65.403162
2.0,184,65.403162
0.0,164,65.588804
1.0,164,65.588804
0.0,164,65.588804
0.0,164,65.807575
0.0,164,65.807575
0.0,164,65.807575
0.0,164,65.845654
0.0,164,65.845654
0.0,164,65.845654
0.0,164,66.00572
0.0,164,66.00572
0.0,164,66.00572
0.0,144,67.640878
0.0,144,67.640878
0.0,144,67.640878
1.0,164,68.142135
0.0,164,68.142135
0.0,164,68.142135
1.0,244,68.30735
3.0,244,68.30735
3.0,244,68.30735
2.0,224,68.392827
1.0,224,68.392827
2.0,224,68.392827
0.0,184,68.456574
2.0,184,68.456574
0.0,184,68.456574
0.0,182,68.571878
0.0,182,68.571878
3.0,182,68.571878
0.0,264,68.628137
3.0,264,68.628137
4.0,264,68.628137
2.0,264,69.056624
0.0,264,69.056624
3.0,264,69.056624
0.0,83,69.760478
0.0,83,69.760478
0.0,83,69.760478
1.0,184,70.157496
0.0,184,70.157496
0.0,184,70.157496
0.0,143,70.598655
1.0,143,70.598655
0.0,143,70.598655
0.0,164,70.712212
0.0,164,70.712212
2.0,164,70.712212
0.0,164,70.765203
2.0,164,70.765203
1.0,164,70.765203
1.0,184,70.911946
1.0,184,70.911946
3.0,184,70.911946
2.0,264,71.847817
5.0,264,71.847817
1.0,264,71.847817
0.0,153,71.978752
0.0,153,71.978752
0.0,153,71.978752
2.0,204,71.994401
3.0,204,71.994401
0.0,204,71.994401
0.0,164,72.822966
0.0,164,72.822966
0.0,164,72.822966
0.0,164,72.961477
0.0,164,72.961477
1.0,164,72.961477
2.0,204,72.995295
1.0,204,72.995295
0.0,204,72.995295
0.0,164,73.077057
0.0,164,73.077057
